"Plot Title: 20454092_DO_logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °F (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Coupler Detached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
1558,03/22/19 02:45:49 AM,11.65,47.26,0.00,0.0,,,,
1559,03/22/19 02:55:49 AM,11.64,47.26,0.00,0.0,,,,
1560,03/22/19 03:05:49 AM,11.63,47.26,0.00,0.0,,,,
1561,03/22/19 03:15:49 AM,11.63,47.26,0.00,0.0,,,,
1562,03/22/19 03:25:49 AM,11.60,47.23,0.00,0.0,,,,
1563,03/22/19 03:35:49 AM,11.59,47.23,0.00,0.0,,,,
1564,03/22/19 03:45:49 AM,11.57,47.23,0.00,0.0,,,,
1565,03/22/19 03:55:49 AM,11.56,47.23,0.00,0.0,,,,
1566,03/22/19 04:05:49 AM,11.56,47.19,0.00,0.0,,,,
1567,03/22/19 04:15:49 AM,11.56,47.19,0.00,0.0,,,,
1568,03/22/19 04:25:49 AM,11.54,47.16,0.00,0.0,,,,
1569,03/22/19 04:35:49 AM,11.53,47.16,0.00,0.0,,,,
1570,03/22/19 04:45:49 AM,11.54,47.12,0.00,0.0,,,,
1571,03/22/19 04:55:49 AM,11.54,47.12,0.00,0.0,,,,
1572,03/22/19 05:05:49 AM,11.53,47.12,0.00,0.0,,,,
1573,03/22/19 05:15:49 AM,11.54,47.12,0.00,0.0,,,,
1574,03/22/19 05:25:49 AM,11.54,47.12,0.00,0.0,,,,
1575,03/22/19 05:35:49 AM,11.55,47.12,0.00,0.0,,,,
1576,03/22/19 05:45:49 AM,11.54,47.12,0.00,0.0,,,,
1577,03/22/19 05:55:49 AM,11.54,47.16,0.00,0.0,,,,
1578,03/22/19 06:05:49 AM,11.55,47.16,0.00,0.0,,,,
1579,03/22/19 06:15:49 AM,11.54,47.16,0.00,0.0,,,,
1580,03/22/19 06:25:49 AM,11.56,47.19,0.00,0.0,,,,
1581,03/22/19 06:35:49 AM,11.55,47.19,0.00,0.0,,,,
1582,03/22/19 06:45:49 AM,11.55,47.19,0.00,0.0,,,,
1583,03/22/19 06:55:49 AM,11.57,47.23,0.00,0.0,,,,
1584,03/22/19 07:05:49 AM,11.55,47.23,0.00,0.0,,,,
1585,03/22/19 07:15:49 AM,11.57,47.23,0.00,0.0,,,,
1586,03/22/19 07:25:49 AM,11.56,47.26,0.00,0.0,,,,
1587,03/22/19 07:35:49 AM,11.56,47.26,0.00,0.0,,,,
1588,03/22/19 07:45:49 AM,11.56,47.26,0.00,0.0,,,,
1589,03/22/19 07:55:49 AM,11.56,47.26,0.00,0.0,,,,
1590,03/22/19 08:05:49 AM,11.55,47.23,0.00,0.0,,,,
1591,03/22/19 08:15:49 AM,11.55,47.23,0.00,0.0,,,,
1592,03/22/19 08:25:49 AM,11.55,47.23,0.00,0.0,,,,
1593,03/22/19 08:35:49 AM,11.56,47.23,0.00,0.0,,,,
1594,03/22/19 08:45:49 AM,11.55,47.23,0.00,0.0,,,,
1595,03/22/19 08:55:49 AM,11.55,47.23,0.00,0.0,,,,
1596,03/22/19 09:05:49 AM,11.54,47.23,0.00,0.0,,,,
1597,03/22/19 09:15:49 AM,11.56,47.26,0.00,0.0,,,,
1598,03/22/19 09:25:49 AM,11.55,47.26,0.00,0.0,,,,
1599,03/22/19 09:35:49 AM,11.56,47.30,0.00,0.0,,,,
1600,03/22/19 09:45:49 AM,11.57,47.34,0.00,0.0,,,,
1601,03/22/19 09:55:49 AM,11.59,47.41,0.00,0.0,,,,
1602,03/22/19 10:05:49 AM,11.59,47.44,0.00,0.0,,,,
1603,03/22/19 10:15:49 AM,11.60,47.48,0.00,0.0,,,,
1604,03/22/19 10:25:49 AM,11.60,47.52,0.00,0.0,,,,
1605,03/22/19 10:35:49 AM,11.60,47.55,0.00,0.0,,,,
1606,03/22/19 10:45:49 AM,11.61,47.59,0.00,0.0,,,,
1607,03/22/19 10:55:49 AM,11.63,47.66,0.00,0.0,,,,
1608,03/22/19 11:05:49 AM,11.62,47.70,0.00,0.0,,,,
1609,03/22/19 11:15:49 AM,11.64,47.77,0.00,0.0,,,,
1610,03/22/19 11:25:49 AM,11.64,47.88,0.00,0.0,,,,
1611,03/22/19 11:35:49 AM,11.65,47.95,0.00,0.0,,,,
1612,03/22/19 11:45:49 AM,11.65,48.06,0.00,0.0,,,,
1613,03/22/19 11:55:49 AM,11.63,48.13,0.00,0.0,,,,
1614,03/22/19 12:05:49 PM,11.63,48.20,0.00,0.0,,,,
1615,03/22/19 12:15:49 PM,11.63,48.24,0.00,0.0,,,,
1616,03/22/19 12:25:49 PM,11.61,48.27,0.00,0.0,,,,
1617,03/22/19 12:35:49 PM,11.59,48.27,0.00,0.0,,,,
1618,03/22/19 12:45:49 PM,11.57,48.27,0.00,0.0,,,,
1619,03/22/19 12:55:49 PM,11.58,48.24,0.00,0.0,,,,
1620,03/22/19 01:05:49 PM,11.58,48.27,0.00,0.0,,,,
1621,03/22/19 01:15:49 PM,11.58,48.27,0.00,0.0,,,,
1622,03/22/19 01:25:49 PM,11.58,48.24,0.00,0.0,,,,
1623,03/22/19 01:35:49 PM,11.56,48.24,0.00,0.0,,,,
1624,03/22/19 01:45:49 PM,11.57,48.24,0.00,0.0,,,,
1625,03/22/19 01:55:49 PM,11.57,48.24,0.00,0.0,,,,
1626,03/22/19 02:05:49 PM,11.57,48.20,0.00,0.0,,,,
1627,03/22/19 02:15:49 PM,11.56,48.20,0.00,0.0,,,,
1628,03/22/19 02:25:49 PM,11.56,48.16,0.00,0.0,,,,
1629,03/22/19 02:35:49 PM,11.57,48.16,0.00,0.0,,,,
1630,03/22/19 02:45:49 PM,11.57,48.16,0.00,0.0,,,,
1631,03/22/19 02:55:49 PM,11.57,48.16,0.00,0.0,,,,
1632,03/22/19 03:05:49 PM,11.57,48.13,0.00,0.0,,,,
1633,03/22/19 03:15:49 PM,11.57,48.13,0.00,0.0,,,,
1634,03/22/19 03:25:49 PM,11.57,48.13,0.00,0.0,,,,
1635,03/22/19 03:35:49 PM,11.57,48.13,0.00,0.0,,,,
1636,03/22/19 03:45:49 PM,11.58,48.09,0.00,0.0,,,,
1637,03/22/19 03:55:49 PM,11.57,48.06,0.00,0.0,,,,
1638,03/22/19 04:05:49 PM,11.58,48.02,0.00,0.0,,,,
1639,03/22/19 04:15:49 PM,11.57,47.98,0.00,0.0,,,,
1640,03/22/19 04:25:49 PM,11.57,47.95,0.00,0.0,,,,
1641,03/22/19 04:35:49 PM,11.57,47.91,0.00,0.0,,,,
1642,03/22/19 04:45:49 PM,11.57,47.88,0.00,0.0,,,,
1643,03/22/19 04:55:49 PM,11.60,47.84,0.00,0.0,,,,
1644,03/22/19 05:05:49 PM,11.58,47.80,0.00,0.0,,,,
1645,03/22/19 05:15:49 PM,11.59,47.77,0.00,0.0,,,,
1646,03/22/19 05:25:49 PM,11.59,47.77,0.00,0.0,,,,
1647,03/22/19 05:35:49 PM,11.59,47.73,0.00,0.0,,,,
1648,03/22/19 05:45:49 PM,11.59,47.70,0.00,0.0,,,,
1649,03/22/19 05:55:49 PM,11.59,47.70,0.00,0.0,,,,
1650,03/22/19 06:05:49 PM,11.60,47.66,0.00,0.0,,,,
1651,03/22/19 06:15:49 PM,11.60,47.62,0.00,0.0,,,,
1652,03/22/19 06:25:49 PM,11.59,47.62,0.00,0.0,,,,
1653,03/22/19 06:35:49 PM,11.58,47.59,0.00,0.0,,,,
1654,03/22/19 06:45:49 PM,11.59,47.55,0.00,0.0,,,,
1655,03/22/19 06:55:49 PM,11.58,47.55,0.00,0.0,,,,
1656,03/22/19 07:05:49 PM,11.59,47.52,0.00,0.0,,,,
1657,03/22/19 07:15:49 PM,11.58,47.48,0.00,0.0,,,,
1658,03/22/19 07:25:49 PM,11.59,47.48,0.00,0.0,,,,
1659,03/22/19 07:35:49 PM,11.58,47.48,0.00,0.0,,,,
1660,03/22/19 07:45:49 PM,11.60,47.48,0.00,0.0,,,,
1661,03/22/19 07:55:49 PM,11.60,47.48,0.00,0.0,,,,
1662,03/22/19 08:05:49 PM,11.58,47.48,0.00,0.0,,,,
1663,03/22/19 08:15:49 PM,11.58,47.48,0.00,0.0,,,,
1664,03/22/19 08:25:49 PM,11.55,47.48,0.00,0.0,,,,
1665,03/22/19 08:35:49 PM,11.55,47.48,0.00,0.0,,,,
1666,03/22/19 08:45:49 PM,11.54,47.48,0.00,0.0,,,,
1667,03/22/19 08:55:49 PM,11.55,47.48,0.00,0.0,,,,
1668,03/22/19 09:05:49 PM,11.57,47.48,0.00,0.0,,,,
1669,03/22/19 09:15:49 PM,11.58,47.52,0.00,0.0,,,,
1670,03/22/19 09:25:49 PM,11.58,47.52,0.00,0.0,,,,
1671,03/22/19 09:35:49 PM,11.58,47.55,0.00,0.0,,,,
1672,03/22/19 09:45:49 PM,11.59,47.55,0.00,0.0,,,,
1673,03/22/19 09:55:49 PM,11.58,47.55,0.00,0.0,,,,
1674,03/22/19 10:05:49 PM,11.60,47.55,0.00,0.0,,,,
1675,03/22/19 10:15:49 PM,11.58,47.55,0.00,0.0,,,,
1676,03/22/19 10:25:49 PM,11.63,47.59,0.00,0.0,,,,
1677,03/22/19 10:35:49 PM,11.65,47.66,0.00,0.0,,,,
1678,03/22/19 10:45:49 PM,11.65,47.70,0.00,0.0,,,,
1679,03/22/19 10:55:49 PM,11.67,47.73,0.00,0.0,,,,
1680,03/22/19 11:05:49 PM,11.66,47.77,0.00,0.0,,,,
1681,03/22/19 11:15:49 PM,11.67,47.80,0.00,0.0,,,,
1682,03/22/19 11:25:49 PM,11.68,47.88,0.00,0.0,,,,
1683,03/22/19 11:35:49 PM,11.68,47.91,0.00,0.0,,,,
1684,03/22/19 11:45:49 PM,11.71,47.98,0.00,0.0,,,,
1685,03/22/19 11:55:49 PM,11.71,48.06,0.00,0.0,,,,
1686,03/23/19 12:05:49 AM,11.71,48.09,0.00,0.0,,,,
1687,03/23/19 12:15:49 AM,11.71,48.09,0.00,0.0,,,,
1688,03/23/19 12:25:49 AM,11.71,48.13,0.00,0.0,,,,
1689,03/23/19 12:35:49 AM,11.71,48.13,0.00,0.0,,,,
1690,03/23/19 12:45:49 AM,11.71,48.13,0.00,0.0,,,,
1691,03/23/19 12:55:49 AM,11.70,48.13,0.00,0.0,,,,
1692,03/23/19 01:05:49 AM,11.67,48.13,0.00,0.0,,,,
1693,03/23/19 01:15:49 AM,11.65,48.09,0.00,0.0,,,,
1694,03/23/19 01:25:49 AM,11.65,48.02,0.00,0.0,,,,
1695,03/23/19 01:35:49 AM,11.64,47.98,0.00,0.0,,,,
1696,03/23/19 01:45:49 AM,11.65,47.95,0.00,0.0,,,,
1697,03/23/19 01:55:49 AM,11.65,47.91,0.00,0.0,,,,
1698,03/23/19 02:05:49 AM,11.66,47.91,0.00,0.0,,,,
1699,03/23/19 02:15:49 AM,11.66,47.88,0.00,0.0,,,,
1700,03/23/19 02:25:49 AM,11.67,47.88,0.00,0.0,,,,
1701,03/23/19 02:35:49 AM,11.66,47.88,0.00,0.0,,,,
1702,03/23/19 02:45:49 AM,11.65,47.84,0.00,0.0,,,,
1703,03/23/19 02:55:49 AM,11.64,47.84,0.00,0.0,,,,
1704,03/23/19 03:05:49 AM,11.63,47.80,0.00,0.0,,,,
1705,03/23/19 03:15:49 AM,11.61,47.73,0.00,0.0,,,,
1706,03/23/19 03:25:49 AM,11.61,47.70,0.00,0.0,,,,
1707,03/23/19 03:35:49 AM,11.60,47.66,0.00,0.0,,,,
1708,03/23/19 03:45:49 AM,11.59,47.62,0.00,0.0,,,,
1709,03/23/19 03:55:49 AM,11.59,47.59,0.00,0.0,,,,
1710,03/23/19 04:05:49 AM,11.59,47.52,0.00,0.0,,,,
1711,03/23/19 04:15:49 AM,11.58,47.48,0.00,0.0,,,,
1712,03/23/19 04:25:49 AM,11.57,47.44,0.00,0.0,,,,
1713,03/23/19 04:35:49 AM,11.60,47.44,0.00,0.0,,,,
1714,03/23/19 04:45:49 AM,11.60,47.41,0.00,0.0,,,,
1715,03/23/19 04:55:49 AM,11.60,47.41,0.00,0.0,,,,
1716,03/23/19 05:05:49 AM,11.63,47.41,0.00,0.0,,,,
1717,03/23/19 05:15:49 AM,11.62,47.41,0.00,0.0,,,,
1718,03/23/19 05:25:49 AM,11.63,47.37,0.00,0.0,,,,
1719,03/23/19 05:35:49 AM,11.62,47.37,0.00,0.0,,,,
1720,03/23/19 05:45:49 AM,11.64,47.37,0.00,0.0,,,,
1721,03/23/19 05:55:49 AM,11.64,47.34,0.00,0.0,,,,
1722,03/23/19 06:05:49 AM,11.66,47.34,0.00,0.0,,,,
1723,03/23/19 06:15:49 AM,11.67,47.34,0.00,0.0,,,,
1724,03/23/19 06:25:49 AM,11.70,47.34,0.00,0.0,,,,
1725,03/23/19 06:35:49 AM,11.72,47.37,0.00,0.0,,,,
1726,03/23/19 06:45:49 AM,11.72,47.41,0.00,0.0,,,,
1727,03/23/19 06:55:49 AM,11.73,47.41,0.00,0.0,,,,
1728,03/23/19 07:05:49 AM,11.72,47.41,0.00,0.0,,,,
1729,03/23/19 07:15:49 AM,11.72,47.41,0.00,0.0,,,,
1730,03/23/19 07:25:49 AM,11.73,47.41,0.00,0.0,,,,
1731,03/23/19 07:35:49 AM,11.75,47.44,0.00,0.0,,,,
1732,03/23/19 07:45:49 AM,11.74,47.48,0.00,0.0,,,,
1733,03/23/19 07:55:49 AM,11.75,47.52,0.00,0.0,,,,
1734,03/23/19 08:05:49 AM,11.76,47.52,0.00,0.0,,,,
1735,03/23/19 08:15:49 AM,11.75,47.55,0.00,0.0,,,,
1736,03/23/19 08:25:49 AM,11.76,47.59,0.00,0.0,,,,
1737,03/23/19 08:35:49 AM,11.75,47.59,0.00,0.0,,,,
1738,03/23/19 08:45:49 AM,11.75,47.59,0.00,0.0,,,,
1739,03/23/19 08:55:49 AM,11.75,47.62,0.00,0.0,,,,
1740,03/23/19 09:05:49 AM,11.74,47.62,0.00,0.0,,,,
1741,03/23/19 09:15:49 AM,11.75,47.62,0.00,0.0,,,,
1742,03/23/19 09:25:49 AM,11.75,47.66,0.00,0.0,,,,
1743,03/23/19 09:35:49 AM,11.75,47.70,0.00,0.0,,,,
1744,03/23/19 09:45:49 AM,11.74,47.70,0.00,0.0,,,,
1745,03/23/19 09:55:49 AM,11.74,47.66,0.00,0.0,,,,
1746,03/23/19 10:05:49 AM,11.74,47.66,0.00,0.0,,,,
1747,03/23/19 10:15:49 AM,11.75,47.66,0.00,0.0,,,,
1748,03/23/19 10:25:49 AM,11.74,47.66,0.00,0.0,,,,
1749,03/23/19 10:35:49 AM,11.74,47.66,0.00,0.0,,,,
1750,03/23/19 10:45:49 AM,11.74,47.70,0.00,0.0,,,,
1751,03/23/19 10:55:49 AM,11.74,47.70,0.00,0.0,,,,
1752,03/23/19 11:05:49 AM,11.75,47.73,0.00,0.0,,,,
1753,03/23/19 11:15:49 AM,11.77,47.84,0.00,0.0,,,,
1754,03/23/19 11:25:49 AM,11.77,47.91,0.00,0.0,,,,
1755,03/23/19 11:35:49 AM,11.75,47.98,0.00,0.0,,,,
1756,03/23/19 11:45:49 AM,11.75,48.06,0.00,0.0,,,,
1757,03/23/19 11:55:49 AM,11.75,48.13,0.00,0.0,,,,
1758,03/23/19 12:05:49 PM,11.75,48.20,0.00,0.0,,,,
1759,03/23/19 12:15:49 PM,11.76,48.27,0.00,0.0,,,,
1760,03/23/19 12:25:49 PM,11.75,48.34,0.00,0.0,,,,
1761,03/23/19 12:35:49 PM,11.75,48.42,0.00,0.0,,,,
1762,03/23/19 12:45:49 PM,11.74,48.49,0.00,0.0,,,,
1763,03/23/19 12:55:49 PM,11.73,48.52,0.00,0.0,,,,
1764,03/23/19 01:05:49 PM,11.71,48.56,0.00,0.0,,,,
1765,03/23/19 01:15:49 PM,11.70,48.56,0.00,0.0,,,,
1766,03/23/19 01:25:49 PM,11.70,48.60,0.00,0.0,,,,
1767,03/23/19 01:35:49 PM,11.67,48.56,0.00,0.0,,,,
1768,03/23/19 01:45:49 PM,11.67,48.52,0.00,0.0,,,,
1769,03/23/19 01:55:49 PM,11.68,48.49,0.00,0.0,,,,
1770,03/23/19 02:05:49 PM,11.67,48.45,0.00,0.0,,,,
1771,03/23/19 02:15:49 PM,11.66,48.42,0.00,0.0,,,,
1772,03/23/19 02:25:49 PM,11.66,48.38,0.00,0.0,,,,
1773,03/23/19 02:35:49 PM,11.67,48.34,0.00,0.0,,,,
1774,03/23/19 02:45:49 PM,11.65,48.34,0.00,0.0,,,,
1775,03/23/19 02:55:49 PM,11.65,48.31,0.00,0.0,,,,
1776,03/23/19 03:05:49 PM,11.67,48.31,0.00,0.0,,,,
1777,03/23/19 03:15:49 PM,11.66,48.31,0.00,0.0,,,,
1778,03/23/19 03:25:49 PM,11.67,48.27,0.00,0.0,,,,
1779,03/23/19 03:35:49 PM,11.67,48.27,0.00,0.0,,,,
1780,03/23/19 03:45:49 PM,11.66,48.27,0.00,0.0,,,,
1781,03/23/19 03:55:49 PM,11.67,48.27,0.00,0.0,,,,
1782,03/23/19 04:05:49 PM,11.66,48.31,0.00,0.0,,,,
1783,03/23/19 04:15:49 PM,11.67,48.27,0.00,0.0,,,,
1784,03/23/19 04:25:49 PM,11.66,48.27,0.00,0.0,,,,
1785,03/23/19 04:35:49 PM,11.68,48.27,0.00,0.0,,,,
1786,03/23/19 04:45:49 PM,11.68,48.31,0.00,0.0,,,,
1787,03/23/19 04:55:49 PM,11.68,48.27,0.00,0.0,,,,
1788,03/23/19 05:05:49 PM,11.70,48.27,0.00,0.0,,,,
1789,03/23/19 05:15:49 PM,11.68,48.27,0.00,0.0,,,,
1790,03/23/19 05:25:49 PM,11.66,48.24,0.00,0.0,,,,
1791,03/23/19 05:35:49 PM,11.67,48.20,0.00,0.0,,,,
1792,03/23/19 05:45:49 PM,11.66,48.13,0.00,0.0,,,,
1793,03/23/19 05:55:49 PM,11.66,48.13,0.00,0.0,,,,
1794,03/23/19 06:05:49 PM,11.67,48.09,0.00,0.0,,,,
1795,03/23/19 06:15:49 PM,11.70,48.06,0.00,0.0,,,,
1796,03/23/19 06:25:49 PM,11.70,48.06,0.00,0.0,,,,
1797,03/23/19 06:35:49 PM,11.70,48.02,0.00,0.0,,,,
1798,03/23/19 06:45:49 PM,11.67,47.98,0.00,0.0,,,,
1799,03/23/19 06:55:49 PM,11.68,47.95,0.00,0.0,,,,
1800,03/23/19 07:05:49 PM,11.67,47.88,0.00,0.0,,,,
1801,03/23/19 07:15:49 PM,11.66,47.80,0.00,0.0,,,,
1802,03/23/19 07:25:49 PM,11.67,47.77,0.00,0.0,,,,
1803,03/23/19 07:35:49 PM,11.68,47.70,0.00,0.0,,,,
1804,03/23/19 07:45:49 PM,11.67,47.66,0.00,0.0,,,,
1805,03/23/19 07:55:49 PM,11.67,47.59,0.00,0.0,,,,
1806,03/23/19 08:05:49 PM,11.70,47.55,0.00,0.0,,,,
1807,03/23/19 08:15:49 PM,11.71,47.52,0.00,0.0,,,,
1808,03/23/19 08:25:49 PM,11.70,47.48,0.00,0.0,,,,
1809,03/23/19 08:35:49 PM,11.71,47.48,0.00,0.0,,,,
1810,03/23/19 08:45:49 PM,11.72,47.52,0.00,0.0,,,,
1811,03/23/19 08:55:49 PM,11.75,47.55,0.00,0.0,,,,
1812,03/23/19 09:05:49 PM,11.75,47.62,0.00,0.0,,,,
1813,03/23/19 09:15:49 PM,11.76,47.66,0.00,0.0,,,,
1814,03/23/19 09:25:49 PM,11.76,47.70,0.00,0.0,,,,
1815,03/23/19 09:35:49 PM,11.75,47.70,0.00,0.0,,,,
1816,03/23/19 09:45:49 PM,11.75,47.73,0.00,0.0,,,,
1817,03/23/19 09:55:49 PM,11.76,47.77,0.00,0.0,,,,
1818,03/23/19 10:05:49 PM,11.76,47.84,0.00,0.0,,,,
1819,03/23/19 10:15:49 PM,11.75,47.88,0.00,0.0,,,,
1820,03/23/19 10:25:49 PM,11.75,47.88,0.00,0.0,,,,
1821,03/23/19 10:35:49 PM,11.74,47.88,0.00,0.0,,,,
1822,03/23/19 10:45:49 PM,11.74,47.88,0.00,0.0,,,,
1823,03/23/19 10:55:49 PM,11.74,47.84,0.00,0.0,,,,
1824,03/23/19 11:05:49 PM,11.75,47.84,0.00,0.0,,,,
1825,03/23/19 11:15:49 PM,11.75,47.84,0.00,0.0,,,,
1826,03/23/19 11:25:49 PM,11.75,47.91,0.00,0.0,,,,
1827,03/23/19 11:35:49 PM,11.76,47.95,0.00,0.0,,,,
1828,03/23/19 11:45:49 PM,11.76,47.98,0.00,0.0,,,,
1829,03/23/19 11:55:49 PM,11.75,48.02,0.00,0.0,,,,
1830,03/24/19 12:05:49 AM,11.73,48.02,0.00,0.0,,,,
1831,03/24/19 12:15:49 AM,11.73,48.02,0.00,0.0,,,,
1832,03/24/19 12:25:49 AM,11.74,48.02,0.00,0.0,,,,
1833,03/24/19 12:35:49 AM,11.73,48.02,0.00,0.0,,,,
1834,03/24/19 12:45:49 AM,11.72,47.98,0.00,0.0,,,,
1835,03/24/19 12:55:49 AM,11.73,47.98,0.00,0.0,,,,
1836,03/24/19 01:05:49 AM,11.72,47.98,0.00,0.0,,,,
1837,03/24/19 01:15:49 AM,11.72,47.95,0.00,0.0,,,,
1838,03/24/19 01:25:49 AM,11.73,47.95,0.00,0.0,,,,
1839,03/24/19 01:35:49 AM,11.73,47.95,0.00,0.0,,,,
1840,03/24/19 01:45:49 AM,11.72,47.95,0.00,0.0,,,,
1841,03/24/19 01:55:49 AM,11.73,47.95,0.00,0.0,,,,
1842,03/24/19 02:05:49 AM,11.74,47.91,0.00,0.0,,,,
1843,03/24/19 02:15:49 AM,11.72,47.91,0.00,0.0,,,,
1844,03/24/19 02:25:49 AM,11.73,47.88,0.00,0.0,,,,
1845,03/24/19 02:35:49 AM,11.72,47.88,0.00,0.0,,,,
1846,03/24/19 02:45:49 AM,11.73,47.84,0.00,0.0,,,,
1847,03/24/19 02:55:49 AM,11.73,47.84,0.00,0.0,,,,
1848,03/24/19 03:05:49 AM,11.74,47.80,0.00,0.0,,,,
1849,03/24/19 03:15:49 AM,11.73,47.80,0.00,0.0,,,,
1850,03/24/19 03:25:49 AM,11.74,47.80,0.00,0.0,,,,
1851,03/24/19 03:35:49 AM,11.73,47.77,0.00,0.0,,,,
1852,03/24/19 03:45:49 AM,11.74,47.77,0.00,0.0,,,,
1853,03/24/19 03:55:49 AM,11.72,47.77,0.00,0.0,,,,
1854,03/24/19 04:05:49 AM,11.73,47.77,0.00,0.0,,,,
1855,03/24/19 04:15:49 AM,11.73,47.73,0.00,0.0,,,,
1856,03/24/19 04:25:49 AM,11.72,47.73,0.00,0.0,,,,
1857,03/24/19 04:35:49 AM,11.73,47.70,0.00,0.0,,,,
1858,03/24/19 04:45:49 AM,11.73,47.66,0.00,0.0,,,,
1859,03/24/19 04:55:49 AM,11.74,47.66,0.00,0.0,,,,
1860,03/24/19 05:05:49 AM,11.76,47.66,0.00,0.0,,,,
1861,03/24/19 05:15:49 AM,11.74,47.66,0.00,0.0,,,,
1862,03/24/19 05:25:49 AM,11.76,47.66,0.00,0.0,,,,
1863,03/24/19 05:35:49 AM,11.74,47.70,0.00,0.0,,,,
1864,03/24/19 05:45:49 AM,11.75,47.70,0.00,0.0,,,,
1865,03/24/19 05:55:49 AM,11.75,47.70,0.00,0.0,,,,
1866,03/24/19 06:05:49 AM,11.76,47.70,0.00,0.0,,,,
1867,03/24/19 06:15:49 AM,11.74,47.73,0.00,0.0,,,,
1868,03/24/19 06:25:49 AM,11.74,47.70,0.00,0.0,,,,
1869,03/24/19 06:35:49 AM,11.74,47.70,0.00,0.0,,,,
1870,03/24/19 06:45:49 AM,11.74,47.70,0.00,0.0,,,,
1871,03/24/19 06:55:49 AM,11.74,47.66,0.00,0.0,,,,
1872,03/24/19 07:05:49 AM,11.74,47.66,0.00,0.0,,,,
1873,03/24/19 07:15:49 AM,11.74,47.62,0.00,0.0,,,,
1874,03/24/19 07:25:49 AM,11.72,47.62,0.00,0.0,,,,
1875,03/24/19 07:35:49 AM,11.74,47.59,0.00,0.0,,,,
1876,03/24/19 07:45:49 AM,11.75,47.59,0.00,0.0,,,,
1877,03/24/19 07:55:49 AM,11.74,47.55,0.00,0.0,,,,
1878,03/24/19 08:05:49 AM,11.74,47.55,0.00,0.0,,,,
1879,03/24/19 08:15:49 AM,11.73,47.52,0.00,0.0,,,,
1880,03/24/19 08:25:49 AM,11.74,47.52,0.00,0.0,,,,
1881,03/24/19 08:35:49 AM,11.74,47.48,0.00,0.0,,,,
1882,03/24/19 08:45:49 AM,11.73,47.44,0.00,0.0,,,,
1883,03/24/19 08:55:49 AM,11.74,47.44,0.00,0.0,,,,
1884,03/24/19 09:05:49 AM,11.74,47.41,0.00,0.0,,,,
1885,03/24/19 09:15:49 AM,11.73,47.41,0.00,0.0,,,,
1886,03/24/19 09:25:49 AM,11.75,47.41,0.00,0.0,,,,
1887,03/24/19 09:35:49 AM,11.76,47.41,0.00,0.0,,,,
1888,03/24/19 09:45:49 AM,11.75,47.41,0.00,0.0,,,,
1889,03/24/19 09:55:49 AM,11.76,47.44,0.00,0.0,,,,
1890,03/24/19 10:05:49 AM,11.76,47.44,0.00,0.0,,,,
1891,03/24/19 10:15:49 AM,11.75,47.48,0.00,0.0,,,,
1892,03/24/19 10:25:49 AM,11.75,47.55,0.00,0.0,,,,
1893,03/24/19 10:35:49 AM,11.74,47.59,0.00,0.0,,,,
1894,03/24/19 10:45:49 AM,11.73,47.62,0.00,0.0,,,,
1895,03/24/19 10:55:49 AM,11.74,47.66,0.00,0.0,,,,
1896,03/24/19 11:05:49 AM,11.73,47.70,0.00,0.0,,,,
1897,03/24/19 11:15:49 AM,11.71,47.73,0.00,0.0,,,,
1898,03/24/19 11:25:49 AM,11.71,47.73,0.00,0.0,,,,
1899,03/24/19 11:35:49 AM,11.71,47.77,0.00,0.0,,,,
1900,03/24/19 11:45:49 AM,11.72,47.80,0.00,0.0,,,,
1901,03/24/19 11:55:49 AM,11.70,47.80,0.00,0.0,,,,
1902,03/24/19 12:05:49 PM,11.71,47.84,0.00,0.0,,,,
1903,03/24/19 12:15:49 PM,11.71,47.88,0.00,0.0,,,,
1904,03/24/19 12:25:49 PM,11.72,47.88,0.00,0.0,,,,
1905,03/24/19 12:35:49 PM,11.72,47.91,0.00,0.0,,,,
1906,03/24/19 12:45:49 PM,11.72,47.95,0.00,0.0,,,,
1907,03/24/19 12:55:49 PM,11.71,47.98,0.00,0.0,,,,
1908,03/24/19 01:05:49 PM,11.72,48.02,0.00,0.0,,,,
1909,03/24/19 01:15:49 PM,11.71,48.06,0.00,0.0,,,,
1910,03/24/19 01:25:49 PM,11.71,48.06,0.00,0.0,,,,
1911,03/24/19 01:35:49 PM,11.68,48.06,0.00,0.0,,,,
1912,03/24/19 01:45:49 PM,11.68,48.06,0.00,0.0,,,,
1913,03/24/19 01:55:49 PM,11.70,48.09,0.00,0.0,,,,
1914,03/24/19 02:05:49 PM,11.70,48.09,0.00,0.0,,,,
1915,03/24/19 02:15:49 PM,11.67,48.09,0.00,0.0,,,,
1916,03/24/19 02:25:49 PM,11.68,48.09,0.00,0.0,,,,
1917,03/24/19 02:35:49 PM,11.67,48.09,0.00,0.0,,,,
1918,03/24/19 02:45:49 PM,11.68,48.09,0.00,0.0,,,,
1919,03/24/19 02:55:49 PM,11.68,48.09,0.00,0.0,,,,
